time(s),0.0Hz,0.25Hz,0.5Hz,0.75Hz,1.0Hz,1.25Hz,1.5Hz,1.75Hz,2.0Hz
0.2588,144.0954,144.4302,145.3278,146.517,147.6831,148.5954,149.1709,149.4474,149.4944
0.259,141.1945,141.6031,142.7108,144.2136,145.7471,147.0205,147.8907,148.3462,148.4262
0.2592,137.7363,138.2173,139.5313,141.3427,143.2382,144.8679,146.0291,146.6608,146.7717
0.2594,133.7346,134.2863,135.8019,137.9156,140.1663,142.1461,143.5934,144.3977,144.5373
0.2596,129.2051,129.8255,131.5374,133.9457,136.5434,138.8659,140.5931,141.5658,141.732
0.2598,124.1656,124.8526,126.7546,129.4487,132.3838,135.04,137.0401,138.1763,138.3668
0.26,118.6362,119.3871,121.4722,124.4422,127.7038,130.6836,132.9484,134.2426,134.4549
0.2602,112.6385,113.4506,115.7111,118.946,122.5218,125.8137,128.3339,129.78,130.0118
0.2604,106.1963,107.0666,109.4941,112.9817,116.8583,120.4495,123.2149,124.8063,125.055
0.2606,99.335,100.2602,102.8455,106.5728,110.7353,114.612,117.6114,119.3409,119.6041
0.2608,92.0817,93.0583,95.7917,99.7445,104.1771,108.3242,111.5455,113.4053,113.6807
0.261,84.4649,85.4893,88.3604,92.5237,97.2094,101.6107,105.041,107.023,107.3081
0.2612,76.5148,77.583,80.5808,84.9387,89.8596,94.4981,98.1235,100.2191,100.5114
0.2614,68.2628,69.3706,72.4837,77.0195,82.1565,87.0141,90.8202,93.0203,93.3175
0.2616,59.7413,60.8846,64.101,68.7971,74.1305,79.1882,83.1598,85.4551,85.7549
0.2618,50.9841,52.1585,55.4657,60.3041,65.8131,71.0512,75.1723,77.5531,77.8534
0.262,42.0257,43.2265,46.6118,51.5737,57.237,62.635,66.8893,69.3456,69.6441
0.2622,32.9014,34.124,37.5742,42.6404,48.4359,53.9726,58.3432,60.8649,61.1596
0.2624,23.6472,24.8869,28.3886,33.5392,39.4444,45.0982,49.5677,52.1443,52.4334
0.2626,14.2998,15.5517,19.0911,24.3061,30.2979,36.0466,40.5973,43.2182,43.4999
0.2628,4.8959,6.155,9.7183,14.9773,21.0323,26.8533,31.4672,34.1218,34.3944
0.263,-4.5273,-3.2659,0.3073,5.5896,11.684,17.5545,22.2134,24.8909,25.1529
0.2632,-13.9327,-12.6739,-9.105,-3.8201,2.2898,8.1867,12.8721,15.5619,15.8119
0.2634,-23.2831,-22.0319,-18.4813,-13.2147,-7.1135,-1.2133,3.4802,6.1714,6.4083
0.2636,-32.5415,-31.303,-27.7849,-22.5574,-16.4888,-10.6085,-5.9254,-3.2434,-3.0207
0.2638,-41.6716,-40.4506,-36.9789,-31.8113,-25.7992,-19.9621,-15.3078,-12.6455,-12.4378
0.264,-50.6372,-49.4386,-46.0272,-40.9399,-35.0083,-29.2372,-24.63,-21.9978,-21.8059
0.2642,-59.4029,-58.2316,-54.8941,-49.9075,-44.0797,-38.3975,-33.8554,-31.2636,-31.0879
0.2644,-67.9343,-66.7949,-63.5447,-58.6787,-52.9779,-47.407,-42.9478,-40.4062,-40.2471
0.2646,-76.1975,-75.0947,-71.9449,-67.2189,-61.6678,-56.2301,-51.8712,-49.3897,-49.2474
0.2648,-84.16,-83.0982,-80.0615,-75.4946,-70.1153,-64.8324,-60.5908,-58.1786,-58.0531
0.265,-91.7903,-90.7739,-87.8627,-83.4732,-78.2873,-73.1799,-69.0721,-66.7384,-66.6294
0.2652,-99.0584,-98.0915,-95.3176,-91.1233,-86.1514,-81.2399,-77.2819,-75.0353,-74.9425
0.2654,-105.9356,-105.0222,-102.3969,-98.4148,-93.677,-88.9806,-85.1878,-83.0366,-82.9594
0.2656,-112.3947,-111.5385,-109.0727,-105.3191,-100.8343,-96.3718,-92.7587,-90.7107,-90.6485
0.2658,-118.4102,-117.6148,-115.3186,-111.8088,-107.5952,-103.3842,-99.9649,-98.0274,-97.9794
0.266,-123.9584,-123.2271,-121.1101,-117.8585,-113.9332,-109.9905,-106.778,-104.9579,-104.923
0.2662,-129.0174,-128.3534,-126.4244,-123.4445,-119.8234,-116.1646,-113.1713,-111.4749,-111.452
0.2664,-133.5672,-132.9732,-131.2404,-128.5446,-125.2425,-121.8822,-119.1195,-117.5526,-117.5405
0.2666,-137.5899,-137.0685,-135.5393,-133.1389,-130.1693,-127.1209,-124.5993,-123.1672,-123.1644
0.2668,-141.0696,-140.6231,-139.304,-137.2092,-134.5845,-131.86,-129.5891,-128.2963,-128.3014
0.267,-143.9925,-143.6229,-142.5198,-140.7395,-138.4706,-136.0811,-134.0693,-132.92,-132.9313
0.2672,-146.3472,-146.0561,-145.174,-143.7161,-141.8124,-139.7674,-138.0223,-137.0198,-137.0358
0.2674,-148.1243,-147.9132,-147.2561,-146.127,-144.5968,-142.9045,-141.4325,-140.5797,-140.5985
0.2676,-149.3168,-149.1867,-148.7579,-147.9629,-146.8128,-145.4801,-144.2864,-143.5856,-143.6055
0.2678,-149.9201,-149.8717,-149.6734,-149.2165,-148.4517,-147.484,-146.573,-146.0256,-146.0447
0.268,-149.9317,-149.9655,-149.9992,-149.8829,-149.507,-148.9084,-148.2831,-147.8901,-147.9065
0.2682,-149.3515,-149.4676,-149.7339,-149.9595,-149.9746,-149.7476,-149.41,-149.1718,-149.1836
0.2684,-148.182,-148.3802,-148.8785,-149.446,-149.8527,-149.9984,-149.9493,-149.8656,-149.8709
0.2686,-146.4276,-146.7074,-147.4365,-148.3443,-149.1418,-149.6597,-149.8989,-149.9686,-149.9656
0.2688,-144.0954,-144.4558,-145.4135,-146.6589,-147.8446,-148.7329,-149.2589,-149.4806,-149.4674
0.269,-141.1945,-141.6344,-142.8174,-144.3963,-145.9662,-147.2217,-148.0319,-148.4035,-148.3782
0.2692,-137.7363,-138.2542,-139.6585,-141.5655,-143.5141,-145.1319,-146.2226,-146.7414,-146.7023
0.2694,-133.7346,-134.3286,-135.9493,-138.1776,-140.4978,-142.4718,-143.8382,-144.5009,-144.4463
0.2696,-129.2051,-129.8731,-131.7044,-134.2459,-136.9292,-139.2518,-140.8881,-141.6908,-141.6191
0.2698,-124.1656,-124.9053,-126.9405,-129.786,-132.8224,-135.4846,-137.3838,-138.3221,-138.2319
0.27,-118.6362,-119.4447,-121.6764,-124.8153,-128.1934,-131.185,-133.3392,-134.4082,-134.298
0.2702,-112.6385,-113.513,-115.9327,-119.3534,-123.0606,-126.3698,-128.77,-129.9645,-129.833
0.2704,-106.1963,-107.1334,-109.7323,-113.4219,-117.444,-121.058,-123.6944,-125.0085,-124.8546
0.2706,-99.335,-100.3312,-103.0994,-107.044,-111.3657,-115.2705,-118.1322,-119.5596,-119.3823
0.2708,-92.0817,-93.1332,-96.0602,-100.2449,-104.8497,-109.03,-112.1053,-113.6394,-113.4379
0.271,-84.4649,-85.5678,-88.6426,-93.0513,-97.9215,-102.361,-105.6375,-107.2711,-107.0449
0.2712,-76.5148,-77.6649,-80.8756,-85.4915,-90.6084,-95.2897,-98.754,-100.48,-100.2284
0.2714,-68.2628,-69.4555,-72.7899,-77.5953,-82.9391,-87.8439,-91.4822,-93.2927,-93.0154
0.2716,-59.7413,-60.9722,-64.4174,-69.3937,-74.9438,-80.0529,-83.8504,-85.7375,-85.4345
0.2718,-50.9841,-52.2483,-55.791,-60.9191,-66.6539,-71.9473,-75.8887,-77.8443,-77.5157
0.272,-42.0257,-43.3184,-46.9448,-52.2047,-58.1019,-63.5589,-67.6286,-69.6441,-69.2902
0.2722,-32.9014,-34.2175,-37.9136,-43.2849,-49.3216,-54.9208,-59.1023,-61.1693,-60.7905
0.2724,-23.6472,-24.9817,-28.7331,-34.1948,-40.3474,-46.0667,-50.3435,-52.4533,-52.0504
0.2726,-14.2998,-15.6473,-19.4393,-24.9701,-31.2146,-37.0316,-41.3866,-43.5305,-43.1042
0.2728,-4.8959,-6.2512,-10.0689,-15.6472,-21.9591,-27.851,-32.2669,-34.4359,-33.9875
0.273,4.5273,3.1696,-0.6588,-6.2627,-12.6172,-18.5609,-23.0202,-25.2055,-24.7363
0.2732,13.9327,12.5779,8.7539,3.1465,-3.2258,-9.1978,-13.683,-15.8756,-15.3871
0.2734,23.2831,21.9365,18.1321,12.5433,6.1784,0.2014,-4.2918,-6.4831,-5.977
0.2736,32.5415,31.2086,27.4388,21.8907,15.5582,9.5999,5.1163,2.935,3.4569
0.2738,41.6716,40.3576,36.6374,31.1519,24.8769,18.9606,14.5043,12.3417,12.8771
0.274,50.6372,49.3474,45.6916,40.2906,34.0978,28.2469,23.8353,21.6998,22.2466
0.2742,59.4029,58.1425,54.5657,49.2707,43.1847,37.4222,33.0725,30.9723,31.5281
0.2744,67.9343,66.7083,63.2249,58.0569,52.1018,46.4504,42.1798,40.1228,40.685
0.2746,76.1975,75.0108,71.6349,66.6147,60.8141,55.2961,51.1211,49.1152,49.681
0.2748,84.16,83.0175,79.7626,74.9103,69.2874,63.9245,59.8613,57.914,58.4805
0.275,91.7903,90.6967,87.576,82.9111,77.4883,72.3016,68.3661,66.4845,67.0488
0.2752,99.0584,98.0181,95.0443,90.5857,85.3846,80.3947,76.6019,74.7928,75.3519
0.2754,105.9356,104.9528,102.138,97.9037,92.9452,88.1717,84.5364,82.8063,83.3569
0.2756,112.3947,111.4735,108.8293,104.8365,100.1405,95.6023,92.1384,90.4933,91.0322
0.2758,118.4102,117.5544,115.0917,111.3568,106.9422,102.6572,99.3779,97.8236,98.3474
0.276,123.9584,123.1716,120.9006,117.4389,113.3234,109.3085,106.2265,104.7681,105.2736
0.2762,129.0174,128.3029,126.2331,123.0588,119.2592,115.5303,112.6571,111.2994,111.7833
0.2764,133.5672,132.9281,131.0682,128.1944,124.7262,121.2981,118.6445,117.3919,117.8507
0.2766,137.5899,137.0289,135.3868,132.8256,129.7029,126.5891,124.1652,123.0215,123.4519
0.2768,141.0696,140.5891,139.1719,136.9341,134.1697,131.3826,129.1974,128.166,128.5647
0.277,143.9925,143.5947,142.4086,140.5038,138.1091,135.6598,133.7212,132.805,133.1688
0.2772,146.3472,146.0338,145.0841,143.5205,141.5056,139.4037,137.719,136.9203,137.2459
0.2774,148.1243,147.8969,147.1879,145.9725,144.3459,142.5998,141.1749,140.4956,140.78
0.2776,149.3168,149.1765,148.7117,147.85,146.6187,145.2354,144.0753,143.5169,143.7571
0.2778,149.9201,149.8676,149.6495,149.1458,148.3151,147.3002,146.4089,145.9721,146.1652
0.278,149.9317,149.9675,149.9977,149.8546,149.4286,148.786,148.1664,147.8516,147.995
0.2782,149.3515,149.4759,149.7547,149.9738,149.9546,149.687,149.3409,149.1479,149.2391
0.2784,148.182,148.3945,148.9217,149.5027,149.8911,149.9997,149.9277,149.856,149.8926
0.2786,146.4276,146.7278,147.5018,148.4434,149.2385,149.7229,149.9247,149.973,149.9529
0.2788,144.0954,144.4822,145.5007,146.7999,147.9991,148.8575,149.3317,149.4984,149.4197
0.279,141.1945,141.6667,142.9262,144.5788,146.178,147.4071,148.1511,148.4341,148.2951
0.2792,137.7363,138.2923,139.7886,141.7887,143.7822,145.3773,146.3875,146.7844,146.5836
0.2794,133.7346,134.3724,136.1001,138.4407,140.8213,142.776,144.0478,144.5556,144.292
0.2796,129.2051,129.9224,131.8754,134.5479,137.3067,139.6136,141.1414,141.7566,141.4292
0.2798,124.1656,124.9599,127.1309,130.1256,133.2524,135.9024,137.6795,138.3984,138.0066
0.28,118.6362,119.5044,121.8856,125.1913,128.6743,131.657,133.6758,134.4942,134.0377
0.2802,112.6385,113.5775,116.1599,119.7643,123.5903,126.8941,129.146,130.0594,129.5383
0.2804,106.1963,107.2025,109.9765,113.8661,118.0205,121.6325,124.108,125.1115,124.526
0.2806,99.335,100.4047,103.3598,107.5198,111.9867,115.8927,118.5816,119.67,119.0208
0.2808,92.0817,93.2107,96.3358,100.7504,105.5127,109.6974,112.5885,113.7564,113.0444
0.281,84.4649,85.6491,88.9321,93.5846,98.624,103.0709,106.1524,107.3939,106.6205
0.2812,76.5148,77.7496,81.1781,86.0504,91.3475,96.0392,99.2984,100.6077,99.7744
0.2814,68.2628,69.5434,73.1042,78.1777,83.7119,88.63,92.0536,93.4246,92.5333
0.2816,59.7413,61.0628,64.7422,69.9974,75.7473,80.8724,84.4465,85.8728,84.9259
0.2818,50.9841,52.3414,56.1251,61.5415,67.4848,72.7969,76.5071,77.9822,76.9821
0.282,42.0257,43.4134,47.2868,52.8436,58.9571,64.4352,68.2665,69.7838,68.7335
0.2822,32.9014,34.3143,38.2623,43.9377,50.1976,55.8202,59.7572,61.31,60.2128
0.2824,23.6472,25.0797,29.0869,34.8589,41.2408,46.9858,51.0127,52.5943,51.4536
0.2826,14.2998,15.7463,19.797,25.6429,32.1219,37.9667,42.0673,43.671,42.4905
0.2828,4.8959,6.3507,10.429,16.326,22.8766,28.7983,32.9564,34.5753,33.3592
0.283,-4.5273,-3.07,1.02,6.9449,13.5415,19.5167,23.7157,25.3431,24.0957
0.2832,-13.9327,-12.4785,-8.3931,-2.4635,4.153,10.1584,14.3816,16.0109,14.7368
0.2834,-23.2831,-21.8378,-17.7731,-11.8623,-5.2517,0.7601,4.9909,6.6154,5.3194
0.2836,-32.5415,-31.1109,-27.083,-21.2143,-14.6358,-8.6412,-4.4195,-2.8062,-4.1192
0.2838,-41.6716,-40.2614,-36.2863,-30.4829,-23.9623,-18.0086,-13.8126,-12.2169,-13.5415
0.284,-50.6372,-49.253,-45.3465,-39.6315,-33.1947,-27.3052,-23.1514,-21.5794,-22.9103
0.2842,-59.4029,-58.0503,-54.2281,-48.6242,-42.2966,-36.4945,-32.3991,-30.8569,-32.1885
0.2844,-67.9343,-66.6186,-62.8959,-57.4255,-51.2322,-45.5403,-41.5193,-40.0126,-41.3393
0.2846,-76.1975,-74.9241,-71.316,-66.0009,-59.9664,-54.4072,-50.4761,-49.0106,-50.3264
0.2848,-84.16,-82.934,-79.455,-74.3165,-68.4649,-63.0602,-59.2343,-57.8152,-59.1144
0.285,-91.7903,-90.6168,-87.2809,-82.3397,-76.6943,-71.4653,-67.7594,-66.3917,-67.6684
0.2852,-99.0584,-97.9421,-94.7629,-90.0389,-84.6221,-79.5895,-76.0178,-74.7062,-75.9544
0.2854,-105.9356,-104.881,-101.8715,-97.3838,-92.2173,-87.4009,-83.977,-82.726,-83.9398
0.2856,-112.3947,-111.4062,-108.5787,-104.3455,-99.45,-94.8687,-91.6058,-90.4194,-91.5928
0.2858,-118.4102,-117.4919,-114.8581,-110.8965,-106.2917,-101.9635,-98.874,-97.756,-98.8832
0.286,-123.9584,-123.1142,-120.6848,-117.0112,-112.7156,-108.6576,-105.753,-104.7069,-105.782
0.2862,-129.0174,-128.2507,-126.036,-122.6655,-118.6963,-114.9245,-112.2158,-111.2446,-112.262
0.2864,-133.5672,-132.8814,-130.8906,-127.837,-124.2105,-120.7397,-118.2369,-117.3433,-118.2974
0.2866,-137.5899,-136.9878,-135.2294,-132.5055,-129.2364,-126.0802,-123.7925,-122.9789,-123.8643
0.2868,-141.0696,-140.5539,-139.0354,-136.6526,-133.7542,-130.925,-128.861,-128.1291,-128.9407
0.287,-143.9925,-143.5655,-142.2935,-140.262,-137.7462,-135.2552,-133.4221,-132.7737,-133.5065
0.2872,-146.3472,-146.0107,-144.9909,-143.3195,-141.1967,-139.0537,-137.4581,-136.8943,-137.5435
0.2874,-148.1243,-147.88,-147.1171,-145.8129,-144.0921,-142.3055,-140.953,-140.4746,-141.0358
0.2876,-149.3168,-149.1659,-148.6635,-147.7326,-146.4211,-144.9979,-143.893,-143.5004,-143.9695
0.2878,-149.9201,-149.8633,-149.6241,-149.071,-148.1745,-147.1202,-146.2666,-145.9599,-146.3329
0.288,-149.9317,-149.9696,-149.9952,-149.8228,-149.3453,-148.6642,-148.0644,-147.8433,-148.1168
0.2882,-149.3515,-149.4843,-149.7752,-149.985,-149.9291,-149.6237,-149.2793,-149.143,-149.3139
0.2884,-148.182,-148.4093,-148.9651,-149.5571,-149.9234,-149.995,-149.9065,-149.8541,-149.9197
0.2886,-146.4276,-146.7488,-147.568,-148.5406,-149.3284,-149.7767,-149.9435,-149.9737,-149.9315
0.2888,-144.0954,-144.5095,-145.5894,-146.9397,-148.1463,-148.9694,-149.3903,-149.5012,-149.3495
0.289,-141.1945,-141.7001,-143.0371,-144.7605,-146.3818,-147.5765,-148.2489,-148.4386,-148.1758
0.2892,-137.7363,-138.3317,-139.9213,-142.0117,-144.0418,-145.6035,-146.5239,-146.79,-146.4151
0.2894,-133.7346,-134.4176,-136.2541,-138.7041,-141.1356,-143.0579,-144.222,-144.562,-144.0744
0.2896,-129.2051,-129.9733,-132.05,-134.8507,-137.6746,-139.95,-141.3522,-141.7632,-141.1628
0.2898,-124.1656,-125.0162,-127.3256,-130.4667,-133.6723,-136.2918,-137.926,-138.4047,-137.6921
0.29,-118.6362,-119.566,-122.0995,-125.5693,-129.1445,-132.0977,-133.9567,-134.4999,-133.6758
0.2902,-112.6385,-113.6441,-116.3923,-120.1777,-124.109,-127.3843,-129.4599,-130.064,-129.1298
0.2904,-106.1963,-107.2739,-110.2265,-114.3133,-118.5855,-122.1701,-124.4535,-125.1146,-124.0723
0.2906,-99.335,-100.4806,-103.6264,-107.9991,-112.5959,-116.4755,-118.957,-119.6712,-118.5231
0.2908,-92.0817,-93.2908,-96.6179,-101.2599,-106.1637,-110.323,-112.9921,-113.7553,-112.5043
0.291,-84.4649,-85.7331,-89.2288,-94.1222,-99.314,-103.7367,-106.5823,-107.3903,-106.0397
0.2912,-76.5148,-77.8371,-81.488,-86.6142,-92.074,-96.7426,-99.7528,-100.6012,-99.1549
0.2914,-68.2628,-69.6341,-73.4262,-78.7654,-84.4719,-89.368,-92.5305,-93.4149,-91.8772
0.2916,-59.7413,-61.1564,-65.0751,-70.6066,-76.5378,-81.6421,-84.9438,-85.8596,-84.2353
0.2918,-50.9841,-52.4375,-56.4675,-62.17,-68.3027,-73.5951,-77.0226,-77.9653,-76.2596
0.292,-42.0257,-43.5117,-47.6374,-53.4888,-59.7992,-65.2588,-68.7981,-69.7632,-67.9817
0.2922,-32.9014,-34.4143,-38.6197,-44.5971,-51.0605,-56.6659,-60.3027,-61.2854,-59.4344
0.2924,-23.6472,-25.1811,-29.4498,-35.5299,-42.1211,-47.8502,-51.5698,-52.5657,-50.6514
0.2926,-14.2998,-15.8485,-20.1638,-26.3229,-33.0161,-38.8462,-42.6337,-43.6383,-41.6677
0.2928,-4.8959,-6.4535,-10.7984,-17.0123,-23.7813,-29.6896,-33.5298,-34.5385,-32.5187
0.293,4.5273,2.967,-1.3905,-7.6348,-14.453,-20.4161,-24.2937,-25.3023,-23.2409
0.2932,13.9327,12.3758,8.023,1.7727,-5.0679,-11.0624,-14.962,-15.9661,-13.8708
0.2934,23.2831,21.7358,17.4048,11.1733,4.3371,-1.6652,-5.5713,-6.5668,-4.4457
0.2936,32.5415,31.01,26.718,20.5299,13.7251,7.7386,3.8415,2.8585,4.9971
0.2938,41.6716,40.1619,35.9259,29.8057,23.0592,17.1121,13.2391,12.2726,14.4202
0.294,50.6372,49.1554,44.9923,38.9643,32.3026,26.4182,22.5846,21.6384,23.7862
0.2942,59.4029,57.9549,53.8814,47.9695,41.419,35.6205,31.8413,30.9187,33.058
0.2944,67.9343,66.5259,62.5582,56.7859,50.3726,44.6828,40.9726,40.077,42.1989
0.2946,76.1975,74.8344,70.9885,65.3789,59.1282,53.5694,49.9426,49.0771,51.1726
0.2948,84.16,82.8477,79.1391,73.7147,67.6513,62.2454,58.716,57.8835,59.9436
0.295,91.7903,90.5341,86.9778,81.7604,75.9084,70.6766,67.2582,66.4613,68.477
0.2952,99.0584,97.8635,94.4739,89.4843,83.8672,78.83,75.5355,74.7767,76.7392
0.2954,105.9356,104.8068,101.5977,96.8561,91.4962,86.6734,83.5155,82.7968,84.6972
0.2956,112.3947,111.3366,108.3211,103.8469,98.7655,94.1761,91.1665,90.49,92.3196
0.2958,118.4102,117.4273,114.6178,110.429,105.6466,101.3084,98.4586,97.8259,99.5761
0.296,123.9584,123.0547,120.4628,116.5765,112.1123,108.0424,105.3629,104.7755,106.438
0.2962,129.0174,128.1967,125.8332,122.2654,118.1372,114.3516,111.8523,111.3112,112.8781
0.2964,133.5672,132.833,130.7077,127.4731,123.6977,120.2111,117.9013,117.4074,118.8708
0.2966,137.5899,136.9453,135.0673,132.1793,128.7719,125.598,123.4859,123.0399,124.3923
0.2968,141.0696,140.5174,138.8946,136.3653,133.3398,130.491,128.5841,128.1864,129.4208
0.297,143.9925,143.5352,142.1747,140.0147,137.3836,134.8709,133.176,132.8267,133.9363
0.2972,146.3472,145.9868,144.8946,143.1132,140.8872,138.7204,137.2434,136.9423,137.9209
0.2974,148.1243,147.8624,147.0435,145.6486,143.8369,142.0245,140.7702,140.517,141.3587
0.2976,149.3168,149.1548,148.6131,147.6109,146.2211,144.7701,143.7426,143.5367,144.2362
0.2978,149.9201,149.8588,149.5971,148.9923,148.0305,146.9464,146.1489,145.9894,146.542
0.298,149.9317,149.9717,149.9917,149.7875,149.2578,148.5448,147.9795,147.8655,148.2668
0.2982,149.3515,149.4929,149.7953,149.9932,149.8984,149.5592,149.2272,149.1574,149.4038
0.2984,148.182,148.4245,149.0086,149.6088,149.9497,149.9854,149.8872,149.8602,149.9485
0.2986,146.4276,146.7705,147.6348,148.6357,149.4114,149.8218,149.9568,149.9709,149.8987
0.2988,144.0954,144.5376,145.6794,147.0777,148.2857,149.069,149.4358,149.4892,149.2546
0.299,141.1945,141.7345,143.1499,144.9409,146.577,147.73,148.326,148.417,148.0187
0.2992,137.7363,138.3723,140.0564,142.2339,144.2921,145.8101,146.6321,146.7583,146.196
0.2994,133.7346,134.4642,136.411,138.9672,141.4398,143.3167,144.3605,144.5199,143.7936
0.2996,129.2051,130.0257,132.2282,135.1536,138.0315,140.2598,141.5203,141.7105,140.8211
0.2998,124.1656,125.0743,127.5243,130.8083,134.0805,136.6512,138.1225,138.3413,137.2902
0.3,118.6362,119.6295,122.318,125.9482,129.6024,132.5053,134.1807,134.4254,133.2148
0.3002,112.6385,113.7129,116.6298,120.5926,124.6147,127.8382,129.7103,129.9784,128.6113
0.3004,106.1963,107.3476,110.482,114.7624,119.1371,122.6684,124.7289,125.0179,123.4977
0.3006,99.335,100.5589,103.8989,108.4807,113.1911,117.0162,119.2561,119.5633,117.8944
0.3008,92.0817,93.3735,96.9064,101.7721,106.8001,110.9038,113.3135,113.6363,111.8236
0.301,84.4649,85.8197,89.5321,94.6631,99.9891,104.3552,106.9244,107.2603,105.3092
0.3012,76.5148,77.9275,81.805,87.1815,92.7851,97.3962,100.1141,100.4605,98.3773
0.3014,68.2628,69.7278,73.7556,79.357,85.2162,90.0541,92.9094,93.2636,91.0551
0.3016,59.7413,61.2531,65.4156,71.2201,77.3123,82.3578,85.3386,85.6981,83.3718
0.3018,50.9841,52.5367,56.8179,62.8031,69.1045,74.3377,77.4316,77.794,75.3579
0.302,42.0257,43.6131,47.9963,54.1389,60.6249,66.0251,69.2195,69.5825,67.045
0.3022,32.9014,34.5175,38.9856,45.2617,51.907,57.4529,60.7346,61.0959,58.4662
0.3024,23.6472,25.2857,29.8213,36.2064,42.985,48.6546,52.0104,52.3678,49.6554
0.3026,14.2998,15.9541,20.5394,27.0086,33.8939,39.6651,43.0813,43.4327,40.6476
0.3028,4.8959,6.5596,11.1767,17.7046,24.6697,30.5194,33.9823,34.3259,31.4786
0.303,-4.5273,-2.8607,1.7699,8.3308,15.3484,21.2538,24.7495,25.0835,22.1846
0.3032,-13.9327,-12.2698,-7.6438,-1.0756,5.9668,11.9045,15.419,15.7418,12.8026
0.3034,-23.2831,-21.6304,-17.0275,-10.4779,-3.4383,2.5083,6.0278,6.3378,3.3697
0.3036,-32.5415,-30.9058,-26.344,-19.8389,-12.8299,-6.8977,-3.3872,-3.0913,-6.0766
0.3038,-41.6716,-40.0592,-35.5567,-29.1219,-22.1711,-16.2766,-12.7889,-12.5082,-15.4989
0.304,-50.6372,-49.0546,-44.6293,-38.2902,-31.4251,-25.5916,-22.1403,-21.8758,-24.8597
0.3042,-59.4029,-57.8565,-53.5261,-47.3079,-40.5555,-34.8059,-31.4045,-31.157,-34.1221
0.3044,-67.9343,-66.4301,-62.212,-56.1395,-49.5265,-43.8833,-40.545,-40.3151,-43.2492
0.3046,-76.1975,-74.7418,-70.6528,-64.7501,-58.3028,-52.7882,-49.5258,-49.314,-52.2048
0.3048,-84.16,-82.7585,-78.8151,-73.106,-66.8499,-61.4855,-58.3116,-58.118,-60.9534
0.305,-91.7903,-90.4488,-86.667,-81.1742,-75.1341,-69.941,-66.8676,-66.6924,-69.4603
0.3052,-99.0584,-97.7824,-94.1773,-88.923,-83.123,-78.1214,-75.1601,-75.0032,-77.6917
0.3054,-105.9356,-104.7301,-101.3166,-96.3219,-90.785,-85.9945,-83.1566,-83.0177,-85.615
0.3056,-112.3947,-111.2648,-108.0567,-103.3418,-98.0901,-93.5295,-90.8254,-90.7041,-93.1987
0.3058,-118.4102,-117.3605,-114.371,-109.955,-105.0095,-100.6966,-98.1364,-98.0321,-100.4128
0.306,-123.9584,-122.9933,-120.2347,-116.1356,-111.5161,-107.4676,-105.0607,-104.9726,-107.2286
0.3062,-129.0174,-128.141,-125.6247,-121.8593,-117.5842,-113.816,-111.5711,-111.4983,-113.6191
0.3064,-133.5672,-132.7831,-130.5197,-127.1034,-123.1901,-119.7167,-117.6418,-117.5833,-119.5589
0.3066,-137.5899,-136.9014,-134.9004,-131.8474,-128.3115,-125.1466,-123.249,-123.2035,-125.0245
0.3068,-141.0696,-140.4797,-138.7496,-136.0726,-132.9285,-130.0842,-128.3706,-128.3368,-129.9941
0.307,-143.9925,-143.5039,-142.0522,-139.7624,-137.0229,-134.5101,-132.9863,-132.9628,-134.448
0.3072,-146.3472,-145.962,-144.795,-142.9023,-140.5785,-138.407,-137.0779,-137.0633,-138.3685
0.3074,-148.1243,-147.8443,-146.9673,-145.4798,-143.5813,-141.7595,-140.6294,-140.622,-141.7401
0.3076,-149.3168,-149.1434,-148.5606,-147.4849,-146.0197,-144.5544,-143.6267,-143.6248,-144.5494
0.3078,-149.9201,-149.8541,-149.5685,-148.9097,-147.8839,-146.7807,-146.058,-146.0598,-146.7852
0.308,-149.9317,-149.9737,-149.9872,-149.7486,-149.1667,-148.4297,-147.9138,-147.9175,-148.4387
0.3082,-149.3515,-149.5018,-149.8148,-149.9982,-149.863,-149.4948,-149.1866,-149.1905,-149.5032
0.3084,-148.182,-148.4401,-149.0522,-149.6577,-149.9701,-149.9719,-149.8715,-149.8736,-149.9746
0.3086,-146.4276,-146.7928,-147.7023,-148.7282,-149.4875,-149.859,-149.9657,-149.9643,-149.8509
0.3088,-144.0954,-144.5665,-145.7705,-147.2136,-148.4171,-149.1567,-149.4689,-149.462,-149.1326
0.309,-141.1945,-141.7699,-143.2643,-145.1196,-146.7632,-147.8676,-148.383,-148.3689,-147.8226
0.3092,-137.7363,-138.4141,-140.1937,-142.4547,-144.5322,-145.9969,-146.7123,-146.6892,-145.926
0.3094,-133.7346,-134.5122,-136.5707,-139.2292,-141.733,-143.5519,-144.4634,-144.4295,-143.4504
0.3096,-129.2051,-130.0798,-132.4096,-135.4559,-138.3765,-140.5421,-141.6451,-141.5988,-140.4056
0.3098,-124.1656,-125.1342,-127.7268,-131.1497,-134.4759,-136.9795,-138.2685,-138.2082,-136.8036
0.31,-118.6362,-119.695,-122.5408,-126.3273,-130.0465,-132.8781,-134.347,-134.2711,-132.6587
0.3102,-112.6385,-113.7837,-116.8719,-121.0079,-125.1058,-128.254,-129.8959,-129.8031,-127.9873
0.3104,-106.1963,-107.4235,-110.7426,-115.2124,-119.6732,-123.1253,-124.9328,-124.8219,-122.8081
