time(s),300sample,320sample,340sample,360sample,380sample,400sample
0.2238,-49.8626,-49.8626,-49.8626,-49.8626,-49.8626,-49.8626
0.224,-58.686,-58.686,-58.686,-58.686,-58.686,-58.686
0.2242,-67.2758,-67.2758,-67.2758,-67.2758,-67.2758,-67.2758
0.2244,-75.5977,-75.5977,-75.5977,-75.5977,-75.5977,-75.5977
0.2246,-83.6186,-83.6186,-83.6186,-83.6186,-83.6186,-83.6186
0.2248,-91.3065,-91.3065,-91.3065,-91.3065,-91.3065,-91.3065
0.225,-98.6309,-98.6309,-98.6309,-98.6309,-98.6309,-98.6309
0.2252,-105.5626,-105.5626,-105.5626,-105.5626,-105.5626,-105.5626
0.2254,-112.0739,-112.0739,-112.0739,-112.0739,-112.0739,-112.0739
0.2256,-118.139,-118.139,-118.139,-118.139,-118.139,-118.139
0.2258,-123.7336,-123.7336,-123.7336,-123.7336,-123.7336,-123.7336
0.226,-128.8355,-128.8355,-128.8355,-128.8355,-128.8355,-128.8355
0.2262,-133.4244,-133.4244,-133.4244,-133.4244,-133.4244,-133.4244
0.2264,-137.4819,-137.4819,-137.4819,-137.4819,-137.4819,-137.4819
0.2266,-140.992,-140.992,-140.992,-140.992,-140.992,-140.992
0.2268,-143.9405,-143.9405,-143.9405,-143.9405,-143.9405,-143.9405
0.227,-146.3159,-146.3159,-146.3159,-146.3159,-146.3159,-146.3159
0.2272,-148.1086,-148.1086,-148.1086,-148.1086,-148.1086,-148.1086
0.2274,-149.3114,-149.3114,-149.3114,-149.3114,-149.3114,-149.3114
0.2276,-149.9196,-149.9196,-149.9196,-149.9196,-149.9196,-149.9196
0.2278,-149.9308,-149.9308,-149.9308,-149.9308,-149.9308,-149.9308
0.228,-149.3448,-149.3448,-149.3448,-149.3448,-149.3448,-149.3448
0.2282,-148.1641,-148.1641,-148.1641,-148.1641,-148.1641,-148.1641
0.2284,-146.3932,-146.3932,-146.3932,-146.3932,-146.3932,-146.3932
0.2286,-144.0394,-144.0394,-144.0394,-144.0394,-144.0394,-144.0394
0.2288,-141.1118,-141.1118,-141.1118,-141.1118,-141.1118,-141.1118
0.229,-137.6222,-137.6222,-137.6222,-137.6222,-137.6222,-137.6222
0.2292,-133.5845,-133.5845,-133.5845,-133.5845,-133.5845,-133.5845
0.2294,-129.0147,-129.0147,-129.0147,-129.0147,-129.0147,-129.0147
0.2296,-123.9311,-123.9311,-123.9311,-123.9311,-123.9311,-123.9311
0.2298,-118.3539,-118.3539,-118.3539,-118.3539,-118.3539,-118.3539
0.23,-112.3052,-112.3052,-112.3052,-112.3052,-112.3052,-112.3052
0.2302,-105.8092,-105.8092,-105.8092,-105.8092,-105.8092,-105.8092
0.2304,-98.8917,-98.8917,-98.8917,-98.8917,-98.8917,-98.8917
0.2306,-91.5804,-91.5804,-91.5804,-91.5804,-91.5804,-91.5804
0.2308,-83.9042,-83.9042,-83.9042,-83.9042,-83.9042,-83.9042
0.231,-75.8938,-75.8938,-75.8938,-75.8938,-75.8938,-75.8938
0.2312,-67.5811,-67.5811,-67.5811,-67.5811,-67.5811,-67.5811
0.2314,-58.9992,-58.9992,-58.9992,-58.9992,-58.9992,-58.9992
0.2316,-50.1822,-50.1822,-50.1822,-50.1822,-50.1822,-50.1822
0.2318,-41.1653,-41.1653,-41.1653,-41.1653,-41.1653,-41.1653
0.232,-31.9844,-31.9844,-31.9844,-31.9844,-31.9844,-31.9844
0.2322,-22.6761,-22.6761,-22.6761,-22.6761,-22.6761,-22.6761
0.2324,-13.2774,-13.2774,-13.2774,-13.2774,-13.2774,-13.2774
0.2326,-3.8258,-3.8258,-3.8258,-3.8258,-3.8258,-3.8258
0.2328,5.6411,5.6411,5.6411,5.6411,5.6411,5.6411
0.233,15.0856,15.0856,15.0856,15.0856,15.0856,15.0856
0.2332,24.47,24.47,24.47,24.47,24.47,24.47
0.2334,33.7569,33.7569,33.7569,33.7569,33.7569,33.7569
0.2336,42.9095,42.9095,42.9095,42.9095,42.9095,42.9095
0.2338,51.8911,51.8911,51.8911,51.8911,51.8911,51.8911
0.234,60.6661,60.6661,60.6661,60.6661,60.6661,60.6661
0.2342,69.1994,69.1994,69.1994,69.1994,69.1994,69.1994
0.2344,77.4571,77.4571,77.4571,77.4571,77.4571,77.4571
0.2346,85.4063,85.4063,85.4063,85.4063,85.4063,85.4063
0.2348,93.0153,93.0153,93.0153,93.0153,93.0153,93.0153
0.235,100.2538,100.2538,100.2538,100.2538,100.2538,100.2538
0.2352,107.0929,107.0929,107.0929,107.0929,107.0929,107.0929
0.2354,113.5054,113.5054,113.5054,113.5054,113.5054,113.5054
0.2356,119.4658,119.4658,119.4658,119.4658,119.4658,119.4658
0.2358,124.9502,124.9502,124.9502,124.9502,124.9502,124.9502
0.236,129.9369,129.9369,129.9369,129.9369,129.9369,129.9369
0.2362,134.4059,134.4059,134.4059,134.4059,134.4059,134.4059
0.2364,138.3396,138.3396,138.3396,138.3396,138.3396,138.3396
0.2366,141.722,141.722,141.722,141.722,141.722,141.722
0.2368,144.5399,144.5399,144.5399,144.5399,144.5399,144.5399
0.237,146.782,146.782,146.782,146.782,146.782,146.782
0.2372,148.4392,148.4392,148.4392,148.4392,148.4392,148.4392
0.2374,149.5051,149.5051,149.5051,149.5051,149.5051,149.5051
0.2376,149.9754,149.9754,149.9754,149.9754,149.9754,149.9754
0.2378,149.8481,149.8481,149.8481,149.8481,149.8481,149.8481
0.238,149.1238,149.1238,149.1238,149.1238,149.1238,149.1238
0.2382,147.8054,147.8054,147.8054,147.8054,147.8054,147.8054
0.2384,145.898,145.898,145.898,145.898,145.898,145.898
0.2386,143.4094,143.4094,143.4094,143.4094,143.4094,143.4094
0.2388,140.3494,140.3494,140.3494,140.3494,140.3494,140.3494
0.239,136.7301,136.7301,136.7301,136.7301,136.7301,136.7301
0.2392,132.5661,132.5661,132.5661,132.5661,132.5661,132.5661
0.2394,127.8738,127.8738,127.8738,127.8738,127.8738,127.8738
0.2396,122.6721,122.6721,122.6721,122.6721,122.6721,122.6721
0.2398,116.9815,116.9815,116.9815,116.9815,116.9815,116.9815
0.24,110.8248,110.8248,110.8248,110.8248,110.8248,110.8248
0.2402,104.2265,104.2265,104.2265,104.2265,104.2265,104.2265
0.2404,97.2128,97.2128,97.2128,97.2128,97.2128,97.2128
0.2406,89.8118,89.8118,89.8118,89.8118,89.8118,89.8118
0.2408,82.0529,82.0529,82.0529,82.0529,82.0529,82.0529
0.241,73.967,73.967,73.967,73.967,73.967,73.967
0.2412,65.5863,65.5863,65.5863,65.5863,65.5863,65.5863
0.2414,56.9443,56.9443,56.9443,56.9443,56.9443,56.9443
0.2416,48.0753,48.0753,48.0753,48.0753,48.0753,48.0753
0.2418,39.0147,39.0147,39.0147,39.0147,39.0147,39.0147
0.242,29.7987,29.7987,29.7987,29.7987,29.7987,29.7987
0.2422,20.4638,20.4638,20.4638,20.4638,20.4638,20.4638
0.2424,11.0474,11.0474,11.0474,11.0474,11.0474,11.0474
0.2426,1.5868,1.5868,1.5868,1.5868,1.5868,1.5868
0.2428,-7.88,-7.88,-7.88,-7.88,-7.88,-7.88
0.243,-17.3155,-17.3155,-17.3155,-17.3155,-17.3155,-17.3155
0.2432,-26.6821,-26.6821,-26.6821,-26.6821,-26.6821,-26.6821
0.2434,-35.9423,-35.9423,-35.9423,-35.9423,-35.9423,-35.9423
0.2436,-45.0594,-45.0594,-45.0594,-45.0594,-45.0594,-45.0594
0.2438,-53.9969,-53.9969,-53.9969,-53.9969,-53.9969,-53.9969
0.244,-62.7193,-62.7193,-62.7193,-62.7193,-62.7193,-62.7193
0.2442,-71.1917,-71.1917,-71.1917,-71.1917,-71.1917,-71.1917
0.2444,-79.3805,-79.3805,-79.3805,-79.3805,-79.3805,-79.3805
0.2446,-87.253,-87.253,-87.253,-87.253,-87.253,-87.253
0.2448,-94.7777,-94.7777,-94.7777,-94.7777,-94.7777,-94.7777
0.245,-101.9248,-101.9248,-101.9248,-101.9248,-101.9248,-101.9248
0.2452,-108.6658,-108.6658,-108.6658,-108.6658,-108.6658,-108.6658
0.2454,-114.9736,-114.9736,-114.9736,-114.9736,-114.9736,-114.9736
0.2456,-120.8233,-120.8233,-120.8233,-120.8233,-120.8233,-120.8233
0.2458,-126.1915,-126.1915,-126.1915,-126.1915,-126.1915,-126.1915
0.246,-131.0568,-131.0568,-131.0568,-131.0568,-131.0568,-131.0568
0.2462,-135.3997,-135.3997,-135.3997,-135.3997,-135.3997,-135.3997
0.2464,-139.2031,-139.2031,-139.2031,-139.2031,-139.2031,-139.2031
0.2466,-142.4517,-142.4517,-142.4517,-142.4517,-142.4517,-142.4517
0.2468,-145.1325,-145.1325,-145.1325,-145.1325,-145.1325,-145.1325
0.247,-147.2349,-147.2349,-147.2349,-147.2349,-147.2349,-147.2349
0.2472,-148.7505,-148.7505,-148.7505,-148.7505,-148.7505,-148.7505
0.2474,-149.6732,-149.6732,-149.6732,-149.6732,-149.6732,-149.6732
0.2476,-149.9994,-149.9994,-149.9994,-149.9994,-149.9994,-149.9994
0.2478,-149.7277,-149.7277,-149.7277,-149.7277,-149.7277,-149.7277
0.248,-148.8592,-148.8592,-148.8592,-148.8592,-148.8592,-148.8592
0.2482,-147.3975,-147.3975,-147.3975,-147.3975,-147.3975,-147.3975
0.2484,-145.3482,-145.3482,-145.3482,-145.3482,-145.3482,-145.3482
0.2486,-142.7196,-142.7196,-142.7196,-142.7196,-142.7196,-142.7196
0.2488,-139.522,-139.522,-139.522,-139.522,-139.522,-139.522
0.249,-135.7684,-135.7684,-135.7684,-135.7684,-135.7684,-135.7684
0.2492,-131.4736,-131.4736,-131.4736,-131.4736,-131.4736,-131.4736
0.2494,-126.6547,-126.6547,-126.6547,-126.6547,-126.6547,-126.6547
0.2496,-121.331,-121.331,-121.331,-121.331,-121.331,-121.331
0.2498,-115.5236,-115.5236,-115.5236,-115.5236,-115.5236,-115.5236
0.25,-109.2556,-109.2556,-109.2556,-109.2556,-109.2556,-109.2556
0.2502,-102.5522,-102.5522,-102.5522,-102.5522,-102.5522,-102.5522
0.2504,-95.44,-95.44,-95.44,-95.44,-95.44,-95.44
0.2506,-87.9472,-87.9472,-87.9472,-87.9472,-87.9472,-87.9472
0.2508,-80.1039,-80.1039,-80.1039,-80.1039,-80.1039,-80.1039
0.251,-71.9412,-71.9412,-71.9412,-71.9412,-71.9412,-71.9412
0.2512,-63.4918,-63.4918,-63.4918,-63.4918,-63.4918,-63.4918
0.2514,-54.7892,-54.7892,-54.7892,-54.7892,-54.7892,-54.7892
0.2516,-45.8681,-45.8681,-45.8681,-45.8681,-45.8681,-45.8681
0.2518,-36.7642,-36.7642,-36.7642,-36.7642,-36.7642,-36.7642
0.252,-27.5136,-27.5136,-27.5136,-27.5136,-27.5136,-27.5136
0.2522,-18.1534,-18.1534,-18.1534,-18.1534,-18.1534,-18.1534
0.2524,-8.7208,-8.7208,-8.7208,-8.7208,-8.7208,-8.7208
0.2526,0.7467,0.7467,0.7467,0.7467,0.7467,0.7467
0.2528,10.2112,10.2112,10.2112,10.2112,10.2112,10.2112
0.253,19.635,19.635,19.635,19.635,19.635,19.635
0.2532,28.9806,28.9806,28.9806,28.9806,28.9806,28.9806
0.2534,38.2108,38.2108,38.2108,38.2108,38.2108,38.2108
0.2536,47.2886,47.2886,47.2886,47.2886,47.2886,47.2886
0.2538,56.1779,56.1779,56.1779,56.1779,56.1779,56.1779
0.254,64.8433,64.8433,64.8433,64.8433,64.8433,64.8433
0.2542,73.2502,73.2502,73.2502,73.2502,73.2502,73.2502
0.2544,81.3651,81.3651,81.3651,81.3651,81.3651,81.3651
0.2546,89.1557,89.1557,89.1557,89.1557,89.1557,89.1557
0.2548,96.5908,96.5908,96.5908,96.5908,96.5908,96.5908
0.255,103.6409,103.6409,103.6409,103.6409,103.6409,103.6409
0.2552,110.2778,110.2778,110.2778,110.2778,110.2778,110.2778
0.2554,116.475,116.475,116.475,116.475,116.475,116.475
0.2556,122.2079,122.2079,122.2079,122.2079,122.2079,122.2079
0.2558,127.4536,127.4536,127.4536,127.4536,127.4536,127.4536
0.256,132.1912,132.1912,132.1912,132.1912,132.1912,132.1912
0.2562,136.4017,136.4017,136.4017,136.4017,136.4017,136.4017
0.2564,140.0684,140.0684,140.0684,140.0684,140.0684,140.0684
0.2566,143.1766,143.1766,143.1766,143.1766,143.1766,143.1766
0.2568,145.7139,145.7139,145.7139,145.7139,145.7139,145.7139
0.257,147.6703,147.6703,147.6703,147.6703,147.6703,147.6703
0.2572,149.0379,149.0379,149.0379,149.0379,149.0379,149.0379
0.2574,149.8113,149.8113,149.8113,149.8113,149.8113,149.8113
0.2576,149.9873,149.9873,149.9873,149.9873,149.9873,149.9873
0.2578,149.5653,149.5653,149.5653,149.5653,149.5653,149.5653
0.258,148.5469,148.5469,148.5469,148.5469,148.5469,148.5469
0.2582,146.9362,146.9362,146.9362,146.9362,146.9362,146.9362
0.2584,144.7396,144.7396,144.7396,144.7396,144.7396,144.7396
0.2586,141.9659,141.9659,141.9659,141.9659,141.9659,141.9659
0.2588,138.626,138.626,138.626,138.626,138.626,138.626
0.259,134.7334,134.7334,134.7334,134.7334,134.7334,134.7334
0.2592,130.3035,130.3035,130.3035,130.3035,130.3035,130.3035
0.2594,125.354,125.354,125.354,125.354,125.354,125.354
0.2596,119.9046,119.9046,119.9046,119.9046,119.9046,119.9046
0.2598,113.9771,113.9771,113.9771,113.9771,113.9771,113.9771
0.26,107.595,107.595,107.595,107.595,107.595,107.595
0.2602,100.7838,100.7838,100.7838,100.7838,100.7838,100.7838
0.2604,93.5707,93.5707,93.5707,93.5707,93.5707,93.5707
0.2606,85.9845,85.9845,85.9845,85.9845,85.9845,85.9845
0.2608,78.0553,78.0553,78.0553,78.0553,78.0553,78.0553
0.261,69.8149,69.8149,69.8149,69.8149,69.8149,69.8149
0.2612,61.296,61.296,61.296,61.296,61.296,61.296
0.2614,52.5326,52.5326,52.5326,52.5326,52.5326,52.5326
0.2616,43.5597,43.5597,43.5597,43.5597,43.5597,43.5597
0.2618,34.413,34.413,34.413,34.413,34.413,34.413
0.262,25.1291,25.1291,25.1291,25.1291,25.1291,25.1291
0.2622,15.7449,15.7449,15.7449,15.7449,15.7449,15.7449
0.2624,6.2979,6.2979,6.2979,6.2979,6.2979,6.2979
0.2626,-3.1743,-3.1743,-3.1743,-3.1743,-3.1743,-3.1743
0.2628,-12.6338,-12.6338,-12.6338,-12.6338,-12.6338,-12.6338
0.263,-22.043,-22.043,-22.043,-22.043,-22.043,-22.043
0.2632,-31.3644,-31.3644,-31.3644,-31.3644,-31.3644,-31.3644
0.2634,-40.5606,-40.5606,-40.5606,-40.5606,-40.5606,-40.5606
0.2636,-49.5952,-49.5952,-49.5952,-49.5952,-49.5952,-49.5952
0.2638,-58.432,-58.432,-58.432,-58.432,-58.432,-58.432
0.264,-67.0357,-67.0357,-67.0357,-67.0357,-67.0357,-67.0357
0.2642,-75.3722,-75.3722,-75.3722,-75.3722,-75.3722,-75.3722
0.2644,-83.4081,-83.4081,-83.4081,-83.4081,-83.4081,-83.4081
0.2646,-91.1113,-91.1113,-91.1113,-91.1113,-91.1113,-91.1113
0.2648,-98.4512,-98.4512,-98.4512,-98.4512,-98.4512,-98.4512
0.265,-105.3984,-105.3984,-105.3984,-105.3984,-105.3984,-105.3984
0.2652,-111.9253,-111.9253,-111.9253,-111.9253,-111.9253,-111.9253
0.2654,-118.0058,-118.0058,-118.0058,-118.0058,-118.0058,-118.0058
0.2656,-123.6157,-123.6157,-123.6157,-123.6157,-123.6157,-123.6157
0.2658,-128.7325,-128.7325,-128.7325,-128.7325,-128.7325,-128.7325
0.266,-133.3359,-133.3359,-133.3359,-133.3359,-133.3359,-133.3359
0.2662,-137.4075,-137.4075,-137.4075,-137.4075,-137.4075,-137.4075
0.2664,-140.931,-140.931,-140.931,-140.931,-140.931,-140.931
0.2666,-143.8924,-143.8924,-143.8924,-143.8924,-143.8924,-143.8924
0.2668,-146.2798,-146.2798,-146.2798,-146.2798,-146.2798,-146.2798
0.267,-148.0838,-148.0838,-148.0838,-148.0838,-148.0838,-148.0838
0.2672,-149.2971,-149.2971,-149.2971,-149.2971,-149.2971,-149.2971
0.2674,-149.915,-149.915,-149.915,-149.915,-149.915,-149.915
0.2676,-149.9348,-149.9348,-149.9348,-149.9348,-149.9348,-149.9348
0.2678,-149.3565,-149.3565,-149.3565,-149.3565,-149.3565,-149.3565
0.268,-148.1825,-148.1825,-148.1825,-148.1825,-148.1825,-148.1825
0.2682,-146.4174,-146.4174,-146.4174,-146.4174,-146.4174,-146.4174
0.2684,-144.0682,-144.0682,-144.0682,-144.0682,-144.0682,-144.0682
0.2686,-141.1443,-141.1443,-141.1443,-141.1443,-141.1443,-141.1443
0.2688,-137.6574,-137.6574,-137.6574,-137.6574,-137.6574,-137.6574
0.269,-133.6213,-133.6213,-133.6213,-133.6213,-133.6213,-133.6213
0.2692,-129.0522,-129.0522,-129.0522,-129.0522,-129.0522,-129.0522
0.2694,-123.9682,-123.9682,-123.9682,-123.9682,-123.9682,-123.9682
0.2696,-118.3897,-118.3897,-118.3897,-118.3897,-118.3897,-118.3897
0.2698,-112.3389,-112.3389,-112.3389,-112.3389,-112.3389,-112.3389
0.27,-105.8399,-105.8399,-105.8399,-105.8399,-105.8399,-105.8399
0.2702,-98.9187,-98.9187,-98.9187,-98.9187,-98.9187,-98.9187
0.2704,-91.6028,-91.6028,-91.6028,-91.6028,-91.6028,-91.6028
0.2706,-83.9215,-83.9215,-83.9215,-83.9215,-83.9215,-83.9215
0.2708,-75.9053,-75.9053,-75.9053,-75.9053,-75.9053,-75.9053
0.271,-67.5863,-67.5863,-67.5863,-67.5863,-67.5863,-67.5863
0.2712,-58.9977,-58.9977,-58.9977,-58.9977,-58.9977,-58.9977
0.2714,-50.1736,-50.1736,-50.1736,-50.1736,-50.1736,-50.1736
0.2716,-41.1493,-41.1493,-41.1493,-41.1493,-41.1493,-41.1493
0.2718,-31.9608,-31.9608,-31.9608,-31.9608,-31.9608,-31.9608
0.272,-22.6448,-22.6448,-22.6448,-22.6448,-22.6448,-22.6448
0.2722,-13.2384,-13.2384,-13.2384,-13.2384,-13.2384,-13.2384
0.2724,-3.7792,-3.7792,-3.7792,-3.7792,-3.7792,-3.7792
0.2726,5.6952,5.6952,5.6952,5.6952,5.6952,5.6952
0.2728,15.1469,15.1469,15.1469,15.1469,15.1469,15.1469
0.273,24.5382,24.5382,24.5382,24.5382,24.5382,24.5382
0.2732,33.8316,33.8316,33.8316,33.8316,33.8316,33.8316
0.2734,42.9901,42.9901,42.9901,42.9901,42.9901,42.9901
0.2736,51.9771,51.9771,51.9771,51.9771,51.9771,51.9771
0.2738,60.7568,60.7568,60.7568,60.7568,60.7568,60.7568
0.274,69.2941,69.2941,69.2941,69.2941,69.2941,69.2941
0.2742,77.5549,77.5549,77.5549,77.5549,77.5549,77.5549
0.2744,85.5063,85.5063,85.5063,85.5063,85.5063,85.5063
0.2746,93.1166,93.1166,93.1166,93.1166,93.1166,93.1166
0.2748,100.3554,100.3554,100.3554,100.3554,100.3554,100.3554
0.275,107.1938,107.1938,107.1938,107.1938,107.1938,107.1938
0.2752,113.6045,113.6045,113.6045,113.6045,113.6045,113.6045
0.2754,119.5619,119.5619,119.5619,119.5619,119.5619,119.5619
0.2756,125.0423,125.0423,125.0423,125.0423,125.0423,125.0423
0.2758,130.0238,130.0238,130.0238,130.0238,130.0238,130.0238
0.276,134.4865,134.4865,134.4865,134.4865,134.4865,134.4865
0.2762,138.4126,138.4126,138.4126,138.4126,138.4126,138.4126
0.2764,141.7864,141.7864,141.7864,141.7864,141.7864,141.7864
0.2766,144.5944,144.5944,144.5944,144.5944,144.5944,144.5944
0.2768,146.8254,146.8254,146.8254,146.8254,146.8254,146.8254
0.277,148.4706,148.4706,148.4706,148.4706,148.4706,148.4706
0.2772,149.5234,149.5234,149.5234,149.5234,149.5234,149.5234
0.2774,149.9794,149.9794,149.9794,149.9794,149.9794,149.9794
0.2776,149.837,149.837,149.837,149.837,149.837,149.837
0.2778,149.0967,149.0967,149.0967,149.0967,149.0967,149.0967
0.278,147.7614,147.7614,147.7614,147.7614,147.7614,147.7614
0.2782,145.8364,145.8364,145.8364,145.8364,145.8364,145.8364
0.2784,143.3295,143.3295,143.3295,143.3295,143.3295,143.3295
0.2786,140.2506,140.2506,140.2506,140.2506,140.2506,140.2506
0.2788,136.612,136.612,136.612,136.612,136.612,136.612
0.279,132.4281,132.4281,132.4281,132.4281,132.4281,132.4281
0.2792,127.7158,127.7158,127.7158,127.7158,127.7158,127.7158
0.2794,122.4938,122.4938,122.4938,122.4938,122.4938,122.4938
0.2796,116.783,116.783,116.783,116.783,116.783,116.783
0.2798,110.606,110.606,110.606,110.606,110.606,110.606
0.28,103.9876,103.9876,103.9876,103.9876,103.9876,103.9876
0.2802,96.9542,96.9542,96.9542,96.9542,96.9542,96.9542
0.2804,89.5339,89.5339,89.5339,89.5339,89.5339,89.5339
0.2806,81.7561,81.7561,81.7561,81.7561,81.7561,81.7561
0.2808,73.6521,73.6521,73.6521,73.6521,73.6521,73.6521
0.281,65.2541,65.2541,65.2541,65.2541,65.2541,65.2541
0.2812,56.5956,56.5956,56.5956,56.5956,56.5956,56.5956
0.2814,47.7112,47.7112,47.7112,47.7112,47.7112,47.7112
0.2816,38.6363,38.6363,38.6363,38.6363,38.6363,38.6363
0.2818,29.4073,29.4073,29.4073,29.4073,29.4073,29.4073
0.282,20.0608,20.0608,20.0608,20.0608,20.0608,20.0608
0.2822,10.6342,10.6342,10.6342,10.6342,10.6342,10.6342
0.2824,1.1651,1.1651,1.1651,1.1651,1.1651,1.1651
0.2826,-8.3087,-8.3087,-8.3087,-8.3087,-8.3087,-8.3087
0.2828,-17.7493,-17.7493,-17.7493,-17.7493,-17.7493,-17.7493
0.283,-27.1191,-27.1191,-27.1191,-27.1191,-27.1191,-27.1191
0.2832,-36.3807,-36.3807,-36.3807,-36.3807,-36.3807,-36.3807
0.2834,-45.4972,-45.4972,-45.4972,-45.4972,-45.4972,-45.4972
0.2836,-54.4321,-54.4321,-54.4321,-54.4321,-54.4321,-54.4321
0.2838,-63.1498,-63.1498,-63.1498,-63.1498,-63.1498,-63.1498
0.284,-71.6154,-71.6154,-71.6154,-71.6154,-71.6154,-71.6154
0.2842,-79.7952,-79.7952,-79.7952,-79.7952,-79.7952,-79.7952
0.2844,-87.6566,-87.6566,-87.6566,-87.6566,-87.6566,-87.6566
0.2846,-95.1681,-95.1681,-95.1681,-95.1681,-95.1681,-95.1681
0.2848,-102.2997,-102.2997,-102.2997,-102.2997,-102.2997,-102.2997
0.285,-109.0231,-109.0231,-109.0231,-109.0231,-109.0231,-109.0231
0.2852,-115.3113,-115.3113,-115.3113,-115.3113,-115.3113,-115.3113
0.2854,-121.1392,-121.1392,-121.1392,-121.1392,-121.1392,-121.1392
0.2856,-126.4836,-126.4836,-126.4836,-126.4836,-126.4836,-126.4836
0.2858,-131.3231,-131.3231,-131.3231,-131.3231,-131.3231,-131.3231
0.286,-135.6384,-135.6384,-135.6384,-135.6384,-135.6384,-135.6384
0.2862,-139.4123,-139.4123,-139.4123,-139.4123,-139.4123,-139.4123
0.2864,-142.6297,-142.6297,-142.6297,-142.6297,-142.6297,-142.6297
0.2866,-145.2778,-145.2778,-145.2778,-145.2778,-145.2778,-145.2778
0.2868,-147.3459,-147.3459,-147.3459,-147.3459,-147.3459,-147.3459
0.287,-148.8259,-148.8259,-148.8259,-148.8259,-148.8259,-148.8259
0.2872,-149.7117,-149.7117,-149.7117,-149.7117,-149.7117,-149.7117
0.2874,-149.9999,-149.9999,-149.9999,-149.9999,-149.9999,-149.9999
0.2876,-149.6893,-149.6893,-149.6893,-149.6893,-149.6893,-149.6893
0.2878,-148.7811,-148.7811,-148.7811,-148.7811,-148.7811,-148.7811
0.288,-147.279,-147.279,-147.279,-147.279,-147.279,-147.279
0.2882,-145.1889,-145.1889,-145.1889,-145.1889,-145.1889,-145.1889
0.2884,-142.5192,-142.5192,-142.5192,-142.5192,-142.5192,-142.5192
0.2886,-139.2805,-139.2805,-139.2805,-139.2805,-139.2805,-139.2805
0.2888,-135.4857,-135.4857,-135.4857,-135.4857,-135.4857,-135.4857
0.289,-131.1501,-131.1501,-131.1501,-131.1501,-131.1501,-131.1501
0.2892,-126.2908,-126.2908,-126.2908,-126.2908,-126.2908,-126.2908
0.2894,-120.9273,-120.9273,-120.9273,-120.9273,-120.9273,-120.9273
0.2896,-115.081,-115.081,-115.081,-115.081,-115.081,-115.081
0.2898,-108.7753,-108.7753,-108.7753,-108.7753,-108.7753,-108.7753
0.29,-102.0352,-102.0352,-102.0352,-102.0352,-102.0352,-102.0352
0.2902,-94.8878,-94.8878,-94.8878,-94.8878,-94.8878,-94.8878
0.2904,-87.3615,-87.3615,-87.3615,-87.3615,-87.3615,-87.3615
0.2906,-79.4863,-79.4863,-79.4863,-79.4863,-79.4863,-79.4863
0.2908,-71.2938,-71.2938,-71.2938,-71.2938,-71.2938,-71.2938
0.291,-62.8166,-62.8166,-62.8166,-62.8166,-62.8166,-62.8166
0.2912,-54.0886,-54.0886,-54.0886,-54.0886,-54.0886,-54.0886
0.2914,-45.1445,-45.1445,-45.1445,-45.1445,-45.1445,-45.1445
0.2916,-36.0202,-36.0202,-36.0202,-36.0202,-36.0202,-36.0202
0.2918,-26.7521,-26.7521,-26.7521,-26.7521,-26.7521,-26.7521
0.292,-17.377,-17.377,-17.377,-17.377,-17.377,-17.377
0.2922,-7.9326,-7.9326,-7.9326,-7.9326,-7.9326,-7.9326
0.2924,1.5435,1.5435,1.5435,1.5435,1.5435,1.5435
0.2926,11.0136,11.0136,11.0136,11.0136,11.0136,11.0136
0.2928,20.4396,20.4396,20.4396,20.4396,20.4396,20.4396
0.293,29.7841,29.7841,29.7841,29.7841,29.7841,29.7841
0.2932,39.0098,39.0098,39.0098,39.0098,39.0098,39.0098
0.2934,48.0797,48.0797,48.0797,48.0797,48.0797,48.0797
0.2936,56.9576,56.9576,56.9576,56.9576,56.9576,56.9576
0.2938,65.6081,65.6081,65.6081,65.6081,65.6081,65.6081
0.294,73.9967,73.9967,73.9967,73.9967,73.9967,73.9967
0.2942,82.0899,82.0899,82.0899,82.0899,82.0899,82.0899
0.2944,89.8553,89.8553,89.8553,89.8553,89.8553,89.8553
0.2946,97.2619,97.2619,97.2619,97.2619,97.2619,97.2619
0.2948,104.2802,104.2802,104.2802,104.2802,104.2802,104.2802
0.295,110.8821,110.8821,110.8821,110.8821,110.8821,110.8821
0.2952,117.0412,117.0412,117.0412,117.0412,117.0412,117.0412
0.2954,122.733,122.733,122.733,122.733,122.733,122.733
0.2956,127.9347,127.9347,127.9347,127.9347,127.9347,127.9347
0.2958,132.6255,132.6255,132.6255,132.6255,132.6255,132.6255
0.296,136.7867,136.7867,136.7867,136.7867,136.7867,136.7867
0.2962,140.4017,140.4017,140.4017,140.4017,140.4017,140.4017
0.2964,143.4561,143.4561,143.4561,143.4561,143.4561,143.4561
0.2966,145.9375,145.9375,145.9375,145.9375,145.9375,145.9375
0.2968,147.8362,147.8362,147.8362,147.8362,147.8362,147.8362
0.297,149.1445,149.1445,149.1445,149.1445,149.1445,149.1445
0.2972,149.8571,149.8571,149.8571,149.8571,149.8571,149.8571
0.2974,149.9713,149.9713,149.9713,149.9713,149.9713,149.9713
0.2976,149.4866,149.4866,149.4866,149.4866,149.4866,149.4866
0.2978,148.4049,148.4049,148.4049,148.4049,148.4049,148.4049
0.298,146.7305,146.7305,146.7305,146.7305,146.7305,146.7305
0.2982,144.47,144.47,144.47,144.47,144.47,144.47
