time(s),10ms,40ms,70ms,100ms
0.3188,148.3908,148.4375,149.8113,153.9602
0.319,146.7221,146.7686,148.1386,152.2803
0.3192,144.4744,144.5206,145.8868,150.0215
0.3194,141.6565,141.7024,143.0648,147.1925
0.3196,138.2795,138.3252,139.6838,143.8044
0.3198,134.3568,134.4023,135.7571,139.8707
0.32,129.9038,129.9491,131.3001,135.4067
0.3202,124.9382,124.9832,126.3305,130.4301
0.3204,119.4795,119.5243,120.8679,124.9604
0.3206,113.5493,113.5939,114.9337,119.0192
0.3208,107.1709,107.2153,108.5514,112.63
0.321,100.3696,100.4138,101.7461,105.8177
0.3212,93.1722,93.2161,94.5448,98.6094
0.3214,85.607,85.6508,86.9757,91.0334
0.3216,77.7041,77.7476,79.0688,83.1196
0.3218,69.4944,69.5377,70.8553,74.8991
0.322,61.0105,61.0536,62.3675,66.4044
0.3222,52.2858,52.3287,53.6389,57.669
0.3224,43.3548,43.3974,44.704,48.7272
0.3226,34.2526,34.2951,35.598,39.6143
0.3228,25.0153,25.0575,26.3569,30.3663
0.323,15.6793,15.7213,17.017,21.0195
0.3232,6.2813,6.3232,7.6153,11.6109
0.3234,-3.1414,-3.0998,-1.8112,2.1776
0.3236,-12.5517,-12.5103,-11.2253,-7.2434
0.3238,-21.9125,-21.8713,-20.5899,-16.6147
0.324,-31.1868,-31.1458,-29.868,-25.8996
0.3242,-40.338,-40.2972,-39.023,-35.0614
0.3244,-49.33,-49.2894,-48.0187,-44.064
0.3246,-58.1273,-58.087,-56.8198,-52.8718
0.3248,-66.6953,-66.6551,-65.3915,-61.4503
0.325,-75.0,-74.96,-73.6999,-69.7655
0.3252,-83.0087,-82.969,-81.7124,-77.7847
0.3254,-90.6899,-90.6503,-89.3972,-85.4762
0.3256,-98.0131,-97.9737,-96.7241,-92.8099
0.3258,-104.9495,-104.9103,-103.6642,-99.7567
0.326,-111.4717,-111.4327,-110.1901,-106.2893
0.3262,-117.554,-117.5152,-116.276,-112.3819
0.3264,-123.1724,-123.1338,-121.8981,-118.0106
0.3266,-128.3046,-128.2662,-127.0339,-123.1532
0.3268,-132.9305,-132.8923,-131.6635,-127.7894
0.327,-137.0318,-136.9938,-135.7684,-131.901
0.3272,-140.5923,-140.5545,-139.3325,-135.4717
0.3274,-143.5979,-143.5603,-142.3417,-138.4875
0.3276,-146.0368,-145.9994,-144.7842,-140.9367
0.3278,-147.8994,-147.8621,-146.6503,-142.8094
0.328,-149.1783,-149.1412,-147.9328,-144.0985
0.3282,-149.8684,-149.8315,-148.6264,-144.7988
0.3284,-149.9671,-149.9304,-148.7287,-144.9076
0.3286,-149.4739,-149.4374,-148.239,-144.4245
0.3288,-148.3908,-148.3545,-147.1595,-143.3515
0.329,-146.7221,-146.686,-145.4943,-141.6929
0.3292,-144.4744,-144.4384,-143.25,-139.4552
0.3294,-141.6565,-141.6207,-140.4356,-136.6473
0.3296,-138.2795,-138.2438,-137.0621,-133.2803
0.3298,-134.3568,-134.3213,-133.1429,-129.3676
0.33,-129.9038,-129.8685,-128.6934,-124.9246
0.3302,-124.9382,-124.9031,-123.7312,-119.9689
0.3304,-119.4795,-119.4446,-118.2759,-114.5201
0.3306,-113.5493,-113.5145,-112.3491,-108.5998
0.3308,-107.1709,-107.1363,-105.9742,-102.2313
0.331,-100.3696,-100.3352,-99.1763,-95.4399
0.3312,-93.1722,-93.1379,-91.9823,-88.2523
0.3314,-85.607,-85.573,-84.4206,-80.697
0.3316,-77.7041,-77.6702,-76.521,-72.8039
0.3318,-69.4944,-69.4607,-68.3147,-64.604
0.332,-61.0105,-60.9769,-59.8341,-56.1299
0.3322,-52.2858,-52.2524,-51.1128,-47.4149
0.3324,-43.3548,-43.3216,-42.1851,-38.4936
0.3326,-34.2526,-34.2196,-33.0863,-29.4012
0.3328,-25.0153,-24.9824,-23.8523,-20.1736
0.333,-15.6793,-15.6465,-14.5196,-10.8472
0.3332,-6.2813,-6.2488,-5.125,-1.4589
0.3334,3.1414,3.1738,4.2944,7.9541
0.3336,12.5517,12.5839,13.7014,17.3548
0.3338,21.9125,21.9445,23.0589,26.706
0.334,31.1868,31.2187,32.33,35.9707
0.3342,40.338,40.3697,41.4779,45.1124
0.3344,49.33,49.3616,50.4667,54.0949
0.3346,58.1273,58.1588,59.2608,62.8827
0.3348,66.6953,66.7266,67.8255,71.4411
0.335,75.0,75.0311,76.127,79.7364
0.3352,83.0087,83.0397,84.1325,87.7357
0.3354,90.6899,90.7207,91.8104,95.4073
0.3356,98.0131,98.0438,99.1305,102.7211
0.3358,104.9495,104.98,106.0637,109.6481
0.336,111.4717,111.5021,112.5827,116.161
0.3362,117.554,117.5842,118.6619,122.2339
0.3364,123.1724,123.2024,124.2771,127.8429
0.3366,128.3046,128.3345,129.4062,132.9658
0.3368,132.9305,132.9603,134.0289,137.5824
0.337,137.0318,137.0614,138.1271,141.6744
0.3372,140.5923,140.6218,141.6844,145.2256
0.3374,143.5979,143.6272,144.6869,148.222
0.3376,146.0368,146.066,147.1227,150.6517
0.3378,147.8994,147.9284,148.9822,152.505
0.338,149.1783,149.2072,150.258,153.7747
0.3382,149.8684,149.8972,150.9451,154.4556
0.3384,149.9671,149.9957,151.0407,154.5452
0.3386,149.4739,149.5024,150.5444,154.0428
0.3388,148.3908,148.4192,149.4583,152.9506
0.339,146.7221,146.7503,147.7865,151.2728
0.3392,144.4744,144.5024,145.5358,149.016
0.3394,141.6565,141.6843,142.7148,146.189
0.3396,138.2795,138.3072,139.3348,142.8029
0.3398,134.3568,134.3844,135.4091,138.8712
0.34,129.9038,129.9313,130.9531,134.4092
0.3402,124.9382,124.9655,125.9845,129.4346
0.3404,119.4795,119.5067,120.5228,123.9669
0.3406,113.5493,113.5763,114.5896,118.0277
0.3408,107.1709,107.1978,108.2083,111.6404
0.341,100.3696,100.3964,101.404,104.8302
0.3412,93.1722,93.1988,94.2036,97.6238
0.3414,85.607,85.6336,86.6356,90.0498
0.3416,77.7041,77.7304,78.7296,82.1379
0.3418,69.4944,69.5207,70.5171,73.9194
0.342,61.0105,61.0366,62.0302,65.4267
0.3422,52.2858,52.3118,53.3027,56.6932
0.3424,43.3548,43.3806,44.3687,47.7533
0.3426,34.2526,34.2784,35.2637,38.6424
0.3428,25.0153,25.0409,26.0235,29.3963
0.343,15.6793,15.7048,16.6846,20.0515
0.3432,6.2813,6.3067,7.2838,10.6448
0.3434,-3.1414,-3.1161,-2.1418,1.2134
0.3436,-12.5517,-12.5266,-11.555,-8.2056
0.3438,-21.9125,-21.8875,-20.9186,-17.5751
0.344,-31.1868,-31.1619,-30.1957,-26.858
0.3442,-40.338,-40.3132,-39.3498,-36.0179
0.3444,-49.33,-49.3054,-48.3446,-45.0185
0.3446,-58.1273,-58.1029,-57.1448,-53.8245
0.3448,-66.6953,-66.6709,-65.7155,-62.401
0.345,-75.0,-74.9758,-74.023,-70.7143
0.3452,-83.0087,-82.9846,-82.0345,-78.7316
0.3454,-90.6899,-90.6659,-89.7185,-86.4213
0.3456,-98.0131,-97.9892,-97.0445,-93.7531
0.3458,-104.9495,-104.9257,-103.9836,-100.698
0.346,-111.4717,-111.4481,-110.5086,-107.2287
0.3462,-117.554,-117.5305,-116.5937,-113.3195
0.3464,-123.1724,-123.149,-122.2148,-118.9463
0.3466,-128.3046,-128.2813,-127.3497,-124.087
0.3468,-132.9305,-132.9074,-131.9784,-128.7213
0.347,-137.0318,-137.0088,-136.0824,-132.831
0.3472,-140.5923,-140.5694,-139.6456,-136.3999
0.3474,-143.5979,-143.5751,-142.6539,-139.4139
0.3476,-146.0368,-146.0141,-145.0955,-141.8612
0.3478,-147.8994,-147.8768,-146.9607,-143.7321
0.348,-149.1783,-149.1558,-148.2423,-145.0193
0.3482,-149.8684,-149.846,-148.9351,-145.7177
0.3484,-149.9671,-149.9448,-149.0364,-145.8247
0.3486,-149.4739,-149.4518,-148.5459,-145.3398
0.3488,-148.3908,-148.3688,-147.4655,-144.265
0.349,-146.7221,-146.7002,-145.7994,-142.6045
0.3492,-144.4744,-144.4526,-143.5543,-140.365
0.3494,-141.6565,-141.6347,-140.739,-137.5553
0.3496,-138.2795,-138.2579,-137.3646,-134.1865
0.3498,-134.3568,-134.3353,-133.4445,-130.272
0.35,-129.9038,-129.8824,-128.9942,-125.8272
0.3502,-124.9382,-124.9169,-124.0312,-120.8697
0.3504,-119.4795,-119.4583,-118.575,-115.4191
0.3506,-113.5493,-113.5282,-112.6474,-109.497
0.3508,-107.1709,-107.1499,-106.2716,-103.1267
0.351,-100.3696,-100.3487,-99.4729,-96.3335
0.3512,-93.1722,-93.1514,-92.278,-89.1441
0.3514,-85.607,-85.5864,-84.7154,-81.5871
0.3516,-77.7041,-77.6835,-76.815,-73.6921
0.3518,-69.4944,-69.474,-68.6079,-65.4905
0.352,-61.0105,-60.9901,-60.1265,-57.0146
0.3522,-52.2858,-52.2656,-51.4043,-48.2979
0.3524,-43.3548,-43.3346,-42.4758,-39.3748
0.3526,-34.2526,-34.2326,-33.3762,-30.2806
0.3528,-25.0153,-24.9954,-24.1414,-21.0512
0.353,-15.6793,-15.6594,-14.8078,-11.7231
0.3532,-6.2813,-6.2616,-5.4124,-2.3331
0.3534,3.1414,3.161,4.0079,7.0817
0.3536,12.5517,12.5712,13.4157,16.4842
0.3538,21.9125,21.9319,22.774,25.8371
0.354,31.1868,31.2061,32.0459,35.1036
0.3542,40.338,40.3572,41.1946,44.2469
0.3544,49.33,49.3492,50.1842,53.2312
0.3546,58.1273,58.1464,58.9791,62.0207
0.3548,66.6953,66.7143,67.5446,70.5809
0.355,75.0,75.0189,75.8469,78.8778
0.3552,83.0087,83.0275,83.8532,86.8788
0.3554,90.6899,90.7086,91.532,94.5522
0.3556,98.0131,98.0317,98.8528,101.8677
0.3558,104.9495,104.968,105.7868,108.7964
0.356,111.4717,111.4901,112.3066,115.311
0.3562,117.554,117.5723,118.3865,121.3856
0.3564,123.1724,123.1906,124.0025,126.9963
0.3566,128.3046,128.3228,129.1324,132.1209
0.3568,132.9305,132.9486,133.756,136.7392
0.357,137.0318,137.0498,137.8549,140.8329
0.3572,140.5923,140.6102,141.413,144.3857
0.3574,143.5979,143.6157,144.4163,147.3838
0.3576,146.0368,146.0545,146.8529,149.8151
0.3578,147.8994,147.917,148.7131,151.6702
0.358,149.1783,149.1958,149.9897,152.9415
0.3582,149.8684,149.8859,150.6775,153.6241
0.3584,149.9671,149.9844,150.7739,153.7153
0.3586,149.4739,149.4912,150.2784,153.2146
0.3588,148.3908,148.408,149.193,152.1241
0.359,146.7221,146.7392,147.522,150.4479
0.3592,144.4744,144.4914,145.272,148.1927
0.3594,141.6565,141.6734,142.4518,145.3674
0.3596,138.2795,138.2963,139.0725,141.983
0.3598,134.3568,134.3735,135.1476,138.0529
0.36,129.9038,129.9205,130.6923,133.5925
0.3602,124.9382,124.9548,125.7245,128.6195
0.3604,119.4795,119.496,120.2635,123.1535
0.3606,113.5493,113.5657,114.3311,117.2159
0.3608,107.1709,107.1872,107.9505,110.8302
0.361,100.3696,100.3858,101.1469,104.0216
0.3612,93.1722,93.1883,93.9473,96.8169
0.3614,85.607,85.6231,86.38,89.2445
0.3616,77.7041,77.7201,78.4748,81.3342
0.3618,69.4944,69.5103,70.2629,73.1173
0.362,61.0105,61.0263,61.7768,64.6262
0.3622,52.2858,52.3016,53.0499,55.8942
0.3624,43.3548,43.3705,44.1167,46.956
0.3626,34.2526,34.2682,35.0124,37.8467
0.3628,25.0153,25.0308,25.7729,28.6022
0.363,15.6793,15.6947,16.4347,19.259
0.3632,6.2813,6.2967,7.0346,9.8539
0.3634,-3.1414,-3.1261,-2.3902,0.424
0.3636,-12.5517,-12.5365,-11.8027,-8.9934
0.3638,-21.9125,-21.8973,-21.1656,-18.3613
0.364,-31.1868,-31.1717,-30.442,-27.6427
0.3642,-40.338,-40.323,-39.5954,-36.801
0.3644,-49.33,-49.3151,-48.5895,-45.8001
0.3646,-58.1273,-58.1125,-57.389,-54.6045
0.3648,-66.6953,-66.6805,-65.959,-63.1794
0.365,-75.0,-74.9853,-74.2658,-71.4912
0.3652,-83.0087,-82.9941,-82.2767,-79.5069
0.3654,-90.6899,-90.6753,-89.9599,-87.1951
0.3656,-98.0131,-97.9986,-97.2852,-94.5253
0.3658,-104.9495,-104.9351,-104.2237,-101.4687
0.366,-111.4717,-111.4574,-110.748,-107.9978
0.3662,-117.554,-117.5398,-116.8323,-114.0871
0.3664,-123.1724,-123.1582,-122.4527,-119.7124
0.3666,-128.3046,-128.2905,-127.5871,-124.8515
0.3668,-132.9305,-132.9165,-132.215,-129.4843
0.367,-137.0318,-137.0178,-136.3183,-133.5925
0.3672,-140.5923,-140.5784,-139.8808,-137.1598
0.3674,-143.5979,-143.5841,-142.8885,-140.1723
0.3676,-146.0368,-146.0231,-145.3294,-142.6181
0.3678,-147.8994,-147.8857,-147.194,-144.4875
0.368,-149.1783,-149.1646,-148.4749,-145.7732
0.3682,-149.8684,-149.8549,-149.1671,-146.4701
0.3684,-149.9671,-149.9536,-149.2677,-146.5756
0.3686,-149.4739,-149.4605,-148.7766,-146.0892
0.3688,-148.3908,-148.3775,-147.6955,-145.0129
0.369,-146.7221,-146.7088,-146.0287,-143.3509
0.3692,-144.4744,-144.4611,-143.783,-141.1099
0.3694,-141.6565,-141.6433,-140.967,-138.2987
0.3696,-138.2795,-138.2664,-137.592,-134.9284
0.3698,-134.3568,-134.3437,-133.6712,-131.0124
0.37,-129.9038,-129.8908,-129.2202,-126.5661
0.3702,-124.9382,-124.9253,-124.2566,-121.6072
0.3704,-119.4795,-119.4666,-118.7998,-116.1551
0.3706,-113.5493,-113.5365,-112.8715,-110.2315
0.3708,-107.1709,-107.1582,-106.4951,-103.8598
0.371,-100.3696,-100.3569,-99.6957,-97.0651
0.3712,-93.1722,-93.1596,-92.5002,-89.8743
0.3714,-85.607,-85.5945,-84.937,-82.3158
0.3716,-77.7041,-77.6916,-77.0359,-74.4194
0.3718,-69.4944,-69.482,-68.8282,-66.2163
0.372,-61.0105,-60.9982,-60.3462,-57.7389
0.3722,-52.2858,-52.2735,-51.6234,-49.0208
0.3724,-43.3548,-43.3426,-42.6942,-40.0962
0.3726,-34.2526,-34.2405,-33.594,-31.0006
0.3728,-25.0153,-25.0032,-24.3586,-21.7698
0.373,-15.6793,-15.6672,-15.0244,-12.4402
0.3732,-6.2813,-6.2694,-5.6283,-3.0488
0.3734,3.1414,3.1533,3.7925,6.3675
0.3736,12.5517,12.5635,13.201,15.7713
0.3738,21.9125,21.9243,22.5599,25.1257
0.374,31.1868,31.1985,31.8323,34.3936
0.3742,40.338,40.3497,40.9817,43.5384
0.3744,49.33,49.3416,49.9719,52.524
0.3746,58.1273,58.1389,58.7674,61.315
0.3748,66.6953,66.7068,67.3335,69.8765
0.375,75.0,75.0115,75.6364,78.1749
0.3752,83.0087,83.0201,83.6434,86.1773
0.3754,90.6899,90.7012,91.3227,93.8521
0.3756,98.0131,98.0244,98.6441,101.169
0.3758,104.9495,104.9607,105.5787,108.0991
0.376,111.4717,111.4829,112.0991,114.615
0.3762,117.554,117.5651,118.1796,120.691
0.3764,123.1724,123.1834,123.7962,126.3031
0.3766,128.3046,128.3156,128.9267,131.4291
0.3768,132.9305,132.9415,133.5508,136.0488
0.377,137.0318,137.0427,137.6503,140.1438
0.3772,140.5923,140.6031,141.209,143.6981
0.3774,143.5979,143.6087,144.2129,146.6975
0.3776,146.0368,146.0476,146.6501,149.1302
0.3778,147.8994,147.9101,148.5109,150.9866
0.378,149.1783,149.1889,149.788,152.2593
0.3782,149.8684,149.879,150.4764,152.9433
0.3784,149.9671,149.9776,150.5734,153.0359
0.3786,149.4739,149.4844,150.0785,152.5366
0.3788,148.3908,148.4013,148.9937,151.4474
0.379,146.7221,146.7325,147.3232,149.7725
0.3792,144.4744,144.4847,145.0738,147.5187
0.3794,141.6565,141.6667,142.2541,144.6947
0.3796,138.2795,138.2897,138.8754,141.3116
0.3798,134.3568,134.3669,134.951,137.3829
0.38,129.9038,129.9139,130.4964,132.9239
0.3802,124.9382,124.9482,125.5291,127.9522
0.3804,119.4795,119.4895,120.0687,122.4875
0.3806,113.5493,113.5592,114.1368,116.5512
0.3808,107.1709,107.1808,107.7567,110.1669
0.381,100.3696,100.3794,100.9537,103.3596
0.3812,93.1722,93.182,93.7547,96.1562
0.3814,85.607,85.6168,86.1879,88.5851
0.3816,77.7041,77.7138,78.2832,80.6762
0.3818,69.4944,69.5041,70.0719,72.4606
0.382,61.0105,61.0201,61.5864,63.9707
0.3822,52.2858,52.2954,52.86,55.2401
0.3824,43.3548,43.3643,43.9274,46.3032
0.3826,34.2526,34.2621,34.8236,37.1952
0.3828,25.0153,25.0247,25.5846,27.952
0.383,15.6793,15.6886,16.247,18.6101
0.3832,6.2813,6.2907,6.8474,9.2063
0.3834,-3.1414,-3.1321,-2.5769,-0.2223
0.3836,-12.5517,-12.5424,-11.9888,-9.6384
0.3838,-21.9125,-21.9033,-21.3512,-19.005
0.384,-31.1868,-31.1776,-30.6271,-28.2851
0.3842,-40.338,-40.3289,-39.7799,-37.4421
0.3844,-49.33,-49.3209,-48.7735,-46.4399
0.3846,-58.1273,-58.1183,-57.5725,-55.2431
0.3848,-66.6953,-66.6863,-66.142,-63.8168
0.385,-75.0,-74.9911,-74.4483,-72.1272
0.3852,-83.0087,-82.9999,-82.4586,-80.1417
0.3854,-90.6899,-90.681,-90.1413,-87.8286
0.3856,-98.0131,-98.0043,-97.4661,-95.1575
0.3858,-104.9495,-104.9408,-104.4041,-102.0996
0.386,-111.4717,-111.463,-110.9278,-108.6275
0.3862,-117.554,-117.5454,-117.0117,-114.7155
0.3864,-123.1724,-123.1638,-122.6316,-120.3396
0.3866,-128.3046,-128.2961,-127.7654,-125.4775
0.3868,-132.9305,-132.922,-132.3928,-130.109
0.387,-137.0318,-137.0233,-136.4956,-134.2159
0.3872,-140.5923,-140.5839,-140.0577,-137.782
0.3874,-143.5979,-143.5895,-143.0648,-140.7933
0.3876,-146.0368,-146.0285,-145.5052,-143.2378
0.3878,-147.8994,-147.8911,-147.3693,-145.106
0.388,-149.1783,-149.17,-148.6497,-146.3904
0.3882,-149.8684,-149.8602,-149.3414,-147.0861
0.3884,-149.9671,-149.9589,-149.4415,-147.1904
0.3886,-149.4739,-149.4658,-148.9499,-146.7027
0.3888,-148.3908,-148.3827,-147.8683,-145.6252
0.389,-146.7221,-146.7141,-146.2011,-143.962
0.3892,-144.4744,-144.4664,-143.9548,-141.7198
0.3894,-141.6565,-141.6485,-141.1384,-138.9074
0.3896,-138.2795,-138.2715,-137.7628,-135.5359
0.3898,-134.3568,-134.3489,-133.8416,-131.6186
0.39,-129.9038,-129.8959,-129.3901,-127.1712
0.3902,-124.9382,-124.9304,-124.426,-122.211
0.3904,-119.4795,-119.4717,-118.9687,-116.7577
0.3906,-113.5493,-113.5415,-113.04,-110.8329
0.3908,-107.1709,-107.1632,-106.6631,-104.46
0.391,-100.3696,-100.3619,-99.8632,-97.6641
0.3912,-93.1722,-93.1645,-92.6672,-90.4721
0.3914,-85.607,-85.5994,-85.1035,-82.9124
0.3916,-77.7041,-77.6965,-77.202,-75.0148
0.3918,-69.4944,-69.4869,-68.9938,-66.8105
0.392,-61.0105,-61.003,-60.5113,-58.3319
0.3922,-52.2858,-52.2784,-51.788,-49.6126
0.3924,-43.3548,-43.3474,-42.8584,-40.6869
0.3926,-34.2526,-34.2453,-33.7577,-31.5901
0.3928,-25.0153,-25.008,-24.5218,-22.3581
0.393,-15.6793,-15.672,-15.1871,-13.0274
0.3932,-6.2813,-6.2741,-5.7906,-3.6348
0.3934,3.1414,3.1486,3.6307,5.7827
0.3936,12.5517,12.5589,13.0396,15.1877
0.3938,21.9125,21.9196,22.399,24.5432
0.394,31.1868,31.1939,31.6719,33.8123
0.3942,40.338,40.3451,40.8217,42.9582
0.3944,49.33,49.337,49.8124,51.945
0.3946,58.1273,58.1344,58.6083,60.7371
0.3948,66.6953,66.7023,67.1749,69.2999
0.395,75.0,75.0069,75.4783,77.5994
0.3952,83.0087,83.0156,83.4856,85.6029
0.3954,90.6899,90.6967,91.1654,93.2789
0.3956,98.0131,98.0199,98.4873,100.5969
0.3958,104.9495,104.9563,105.4223,107.5282
0.396,111.4717,111.4785,111.9432,114.0452
0.3962,117.554,117.5608,118.0242,120.1224
0.3964,123.1724,123.1791,123.6412,125.7356
0.3966,128.3046,128.3113,128.7721,130.8628
0.3968,132.9305,132.9372,133.3967,135.4836
0.397,137.0318,137.0384,137.4966,139.5797
0.3972,140.5923,140.5989,141.0558,143.1351
0.3974,143.5979,143.6045,144.0601,146.1357
0.3976,146.0368,146.0433,146.4977,148.5695
0.3978,147.8994,147.9059,148.3589,150.427
0.398,149.1783,149.1847,149.6365,151.7008
0.3982,149.8684,149.8748,150.3253,152.3859
0.3984,149.9671,149.9735,150.4227,152.4796
0.3986,149.4739,149.4803,149.9282,151.9814
0.3988,148.3908,148.3972,148.8438,150.8933
0.399,146.7221,146.7284,147.1738,149.2196
0.3992,144.4744,144.4806,144.9248,146.9669
0.3994,141.6565,141.6627,142.1056,144.1439
0.3996,138.2795,138.2857,138.7273,140.762
0.3998,134.3568,134.3629,134.8033,136.8343
0.4,129.9038,129.9099,130.3491,132.3764
0.4002,124.9382,124.9443,125.3822,127.4059
0.4004,119.4795,119.4856,119.9222,121.9422
0.4006,113.5493,113.5553,113.9908,116.0071
0.4008,107.1709,107.1769,107.6111,109.6238
0.401,100.3696,100.3756,100.8086,102.8176
0.4012,93.1722,93.1781,93.6099,95.6153
0.4014,85.607,85.613,86.0435,88.0453
0.4016,77.7041,77.7099,78.1393,80.1374
0.4018,69.4944,69.5003,69.9284,71.9229
0.402,61.0105,61.0163,61.4433,63.4341
0.4022,52.2858,52.2916,52.7173,54.7046
0.4024,43.3548,43.3605,43.7851,45.7687
0.4026,34.2526,34.2584,34.6817,36.6618
0.4028,25.0153,25.021,25.4431,27.4197
0.403,15.6793,15.685,16.1059,18.0788
0.4032,6.2813,6.287,6.7067,8.6761
0.4034,-3.1414,-3.1357,-2.7172,-0.7514
0.4036,-12.5517,-12.5461,-12.1287,-10.1665
0.4038,-21.9125,-21.9069,-21.4907,-19.532
0.404,-31.1868,-31.1812,-30.7662,-28.8111
0.4042,-40.338,-40.3325,-39.9186,-37.9671
0.4044,-49.33,-49.3245,-48.9118,-46.9638
0.4046,-58.1273,-58.1219,-57.7104,-55.7659
0.4048,-66.6953,-66.6898,-66.2795,-64.3385
0.405,-75.0,-74.9946,-74.5854,-72.648
0.4052,-83.0087,-83.0034,-82.5953,-80.6614
0.4054,-90.6899,-90.6845,-90.2776,-88.3472
0.4056,-98.0131,-98.0078,-97.602,-95.6751
0.4058,-104.9495,-104.9442,-104.5396,-102.6162
0.406,-111.4717,-111.4664,-111.063,-109.1431
0.4062,-117.554,-117.5488,-117.1465,-115.2301
0.4064,-123.1724,-123.1672,-122.766,-120.8531
0.4066,-128.3046,-128.2994,-127.8994,-125.99
0.4068,-132.9305,-132.9254,-132.5265,-130.6205
0.407,-137.0318,-137.0267,-136.6289,-134.7264
0.4072,-140.5923,-140.5872,-140.1905,-138.2915
0.4074,-143.5979,-143.5928,-143.1973,-141.3017
0.4076,-146.0368,-146.0318,-145.6374,-143.7452
0.4078,-147.8994,-147.8944,-147.5011,-145.6123
0.408,-149.1783,-149.1733,-148.7811,-146.8958
0.4082,-149.8684,-149.8634,-149.4724,-147.5905
0.4084,-149.9671,-149.9621,-149.5722,-147.6937
0.4086,-149.4739,-149.469,-149.0801,-147.2051
0.4088,-148.3908,-148.3859,-147.9982,-146.1265
0.409,-146.7221,-146.7172,-146.3306,-144.4623
0.4092,-144.4744,-144.4695,-144.0839,-142.2191
0.4094,-141.6565,-141.6516,-141.2671,-139.4057
0.4096,-138.2795,-138.2747,-137.8912,-136.0332
0.4098,-134.3568,-134.352,-133.9696,-132.115
0.41,-129.9038,-129.899,-129.5178,-127.6665
0.4102,-124.9382,-124.9334,-124.5533,-122.7053
0.4104,-119.4795,-119.4748,-119.0957,-117.2511
0.4106,-113.5493,-113.5446,-113.1665,-111.3253
0.4108,-107.1709,-107.1662,-106.7893,-104.9514
0.411,-100.3696,-100.3649,-99.989,-98.1545
0.4112,-93.1722,-93.1675,-92.7927,-90.9615
0.4114,-85.607,-85.6024,-85.2287,-83.4008
0.4116,-77.7041,-77.6995,-77.3268,-75.5023
0.4118,-69.4944,-69.4898,-69.1182,-67.297
0.412,-61.0105,-61.006,-60.6354,-58.8175
0.4122,-52.2858,-52.2813,-51.9117,-50.0972
0.4124,-43.3548,-43.3503,-42.9818,-41.1705
0.4126,-34.2526,-34.2482,-33.8807,-32.0727
0.4128,-25.0153,-25.0109,-24.6444,-22.8398
0.413,-15.6793,-15.6748,-15.3094,-13.5081
0.4132,-6.2813,-6.2769,-5.9126,-4.1145
0.4134,3.1414,3.1457,3.5091,5.3039
0.4136,12.5517,12.556,12.9183,14.7099
0.4138,21.9125,21.9168,22.2781,24.0663
0.414,31.1868,31.1911,31.5513,33.3363
0.4142,40.338,40.3423,40.7015,42.4833
0.4144,49.33,49.3343,49.6925,51.471
0.4146,58.1273,58.1316,58.4888,60.2641
0.4148,66.6953,66.6995,67.0557,68.8277
0.415,75.0,75.0042,75.3594,77.1282
0.4152,83.0087,83.0129,83.3671,85.1327
0.4154,90.6899,90.694,91.0472,92.8096
0.4156,98.0131,98.0172,98.3694,100.1286
0.4158,104.9495,104.9536,105.3048,107.0607
0.416,111.4717,111.4758,111.826,113.5787
0.4162,117.554,117.5581,117.9073,119.6568
0.4164,123.1724,123.1764,123.5247,125.271
0.4166,128.3046,128.3087,128.6559,130.3991
0.4168,132.9305,132.9346,133.2808,135.0208
0.417,137.0318,137.0358,137.3811,139.1179
0.4172,140.5923,140.5963,140.9406,142.6742
0.4174,143.5979,143.6019,143.9452,145.6757
0.4176,146.0368,146.0408,146.3831,148.1104
0.4178,147.8994,147.9033,148.2447,149.9688
0.418,149.1783,149.1822,149.5226,151.2436
0.4182,149.8684,149.8723,150.2118,151.9296
0.4184,149.9671,149.971,150.3095,152.0242
0.4186,149.4739,149.4778,149.8153,151.5269
0.4188,148.3908,148.3947,148.7313,150.4397
0.419,146.7221,146.726,147.0616,148.7669
0.4192,144.4744,144.4782,144.8129,146.515
0.4194,141.6565,141.6602,141.994,143.693
0.4196,138.2795,138.2832,138.616,140.312
0.4198,134.3568,134.3605,134.6924,136.3852
0.42,129.9038,129.9075,130.2384,131.9282
0.4202,124.9382,124.9419,125.2719,126.9585
0.4204,119.4795,119.4832,119.8122,121.4958
0.4206,113.5493,113.5529,113.881,115.5616
0.4208,107.1709,107.1745,107.5017,109.1792
0.421,100.3696,100.3732,100.6995,102.3739
0.4212,93.1722,93.1758,93.5011,95.1724
0.4214,85.607,85.6106,85.935,87.6033
0.4216,77.7041,77.7076,78.0311,79.6963
0.4218,69.4944,69.498,69.8205,71.4827
0.422,61.0105,61.014,61.3357,62.9948
0.4222,52.2858,52.2893,52.6101,54.2662
0.4224,43.3548,43.3583,43.6781,45.3312
0.4226,34.2526,34.2561,34.5751,36.2251
0.4228,25.0153,25.0188,25.3368,26.9838
0.423,15.6793,15.6827,15.9999,17.6438
0.4232,6.2813,6.2848,6.601,8.242
0.4234,-3.1414,-3.1379,-2.8226,-1.1846
0.4236,-12.5517,-12.5483,-12.2338,-10.5989
0.4238,-21.9125,-21.9091,-21.5955,-19.9635
0.424,-31.1868,-31.1834,-30.8707,-29.2417
0.4242,-40.338,-40.3346,-40.0228,-38.3968
0.4244,-49.33,-49.3267,-49.0158,-47.3927
0.4246,-58.1273,-58.124,-57.814,-56.1939
